Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
Usf,FBgn0029711,DNA-binding with transcription factor activity,HLH,High,TFscore=5,FBgn0029711,Usf
ush,FBgn0003963,DNA-binding with transcription factor activity,zf-C2H2,High,TFscore=4,FBgn0003963,ush
usp,FBgn0003964,DNA-binding with transcription factor activity,zf-C4,High,TFscore=5,FBgn0003964,usp
Utx,FBgn0260749,Chromatin regulation,,,,FBgn0260749,Utx
vfl,FBgn0259789,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0259789,zld
vg,FBgn0003975,Co-factor,,,,FBgn0003975,vg
vis,FBgn0033748,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0033748,vis
vnd,FBgn0261930,DNA-binding with transcription factor activity,Homeobox,,TFscore=1,FBgn0261930,vnd
vri,FBgn0016076,DNA-binding with transcription factor activity,bZIP,High,TFscore=1,FBgn0016076,vri
Vsx1,FBgn0263511,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0263511,Vsx1
Vsx2,FBgn0263512,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0263512,Vsx2
vvl,FBgn0086680,DNA-binding with transcription factor activity,Homeobox|Pou,High,TFscore=1,FBgn0086680,vvl
wash,FBgn0033692,Maybe TF,,,,FBgn0033692,wash
waw,FBgn0024182,Maybe TF,,,,FBgn0024182,waw
wda,FBgn0039067,Chromatin regulation,,,,FBgn0039067,wda
wdn,FBgn0005642,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0005642,wdn
wek,FBgn0001990,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0001990,wek
woc,FBgn0010328,DNA-binding with transcription factor activity,AT_hook,,TFscore=NA,FBgn0010328,woc
wor,FBgn0001983,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0001983,wor
Xbp1,FBgn0021872,DNA-binding with transcription factor activity,bZIP,Medium,TFscore=6,FBgn0021872,Xbp1
XNP,FBgn0039338,DNA-binding with transcription factor activity,,,,FBgn0039338,XNP
Xpd,FBgn0261850,DNA-binding with transcription factor activity,,,,FBgn0261850,Xpd
Xrp1,FBgn0261113,DNA-binding with transcription factor activity,AT_hook,Medium,TFscore=6,FBgn0261113,Xrp1
yem,FBgn0005596,DNA-binding with transcription factor activity,,High,,FBgn0005596,yem
yki,FBgn0034970,Co-factor,,,,FBgn0034970,yki
YL-1,FBgn0032321,DNA-binding with transcription factor activity,YL1|YL1_C,,TFscore=NA,FBgn0032321,YL-1
yps,FBgn0022959,DNA-binding with transcription factor activity,,,,FBgn0022959,yps
z,FBgn0004050,DNA-binding with transcription factor activity,zeste,High,TFscore=1,FBgn0004050,z
zen,FBgn0004053,DNA-binding with transcription factor activity,Homeobox,High,TFscore=1,FBgn0004053,zen
zen2,FBgn0004054,DNA-binding with transcription factor activity,Homeobox,High,TFscore=5,FBgn0004054,zen2
zf30C,FBgn0270924,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0270924,zf30C
zfh1,FBgn0004606,DNA-binding with transcription factor activity,Homeobox|zf-C2H2,High,TFscore=2,FBgn0004606,zfh1
zfh2,FBgn0004607,DNA-binding with transcription factor activity,Homeobox|zf-C2H2,High,TFscore=5,FBgn0004607,zfh2
Zif,FBgn0037446,DNA-binding with transcription factor activity,zf-C2H2,Medium,TFscore=6,FBgn0037446,Zif
ZnT49B,FBgn0033762,Maybe TF,DNA_bd_put,,TFscore=NA,FBgn0033762,ZnT49B
Zyx,FBgn0011642,Maybe TF,,,,FBgn0011642,Zyx
